TAP_service,table_name,objects,description
VizieR,J/ApJS/228/22/table2,74,"The Korean VLBI Network Calibrator Survey (KVNCS) catalog ( Lee J.A., Sohn B.W., Jung T., Byun D.-Y., Lee J.W.)"
VizieR,J/ApJ/663/164/table5,74,"Spectroscopic data of field galaxies ( Demarco R., Rosati P., Lidman C., et al.)"
VizieR,J/MNRAS/495/4040/tableb1,74,"Host galaxy properties for the DES SN Ia sample ( Wiseman P., Smith M., Childress M., et al.)"
VizieR,J/A+A/482/419/data,74,"Redshift data (main part for 14 fields, and supplementary for 13 fields) ( Milvang-Jensen B., Noll S., Halliday C., et al.)"
VizieR,J/ApJ/836/174/gps,73,"The sources from the GPS (sources that have a peak above 843MHz) ( Callingham J.R., Ekers R.D., Gaensler B.M., et al.)"
VizieR,J/MNRAS/468/1917/table1,73,"Properties of the clusters in our Planck sample ( Rossetti M., Gastaldello F., Eckert D., Della Torre M., Pantiri G., Cazzoletti P., Molendi S.)"
VizieR,J/A+A/487/539/qnqqsos,73,"Confirmed quasars from the QNQ survey ( Worseck G., Wisotzki L., Selman F.)"
VizieR,J/ApJ/731/103/GRBs,73,"{gamma}-ray bursts studied: redshifts  and luminosity indicators ( Xiao L., Schaefer B.E.)"
VizieR,J/ApJ/661/1119/table2,72,"Low-mass pre-main sequence members in our 25 Orionis and Ori OB1b Hectochelle fields ( Briceno C., Hartmann L., Hernandez J., Calvet N., Vivas A.K., Furesz G., Szentgyorgyi A.)"
VizieR,J/A+A/679/A131/sample,72,"Galaxies and references used to compare these results with observations from different works ( Ramos Padilla A.F., Wang L., van der Tak F.F.S., Trager S.C.)"
VizieR,J/A+A/637/A58/tablea1,72,"Global properties we measured for the 186 clusters ( Liu A., Tozzi P., Ettori S., De Grandi S., Gastaldello F., Rosati P., Norman C.)"
VizieR,J/ApJS/259/53/table1,72,"General properties of SNe Ia in CNIa0.02 DR1 ( Chen P., Dong S., Kochanek C.S., et al.)"
HEASARC,chandfs7ms,71,Chandra Deep Field-South 7-Megasecond X-Ray Source Catalog
VizieR,J/ApJ/745/56/table1,71,"Properties of the Upper Scorpius spectroscopic sample ( Dahm S.E., Slesnick C.L., White R.J.)"
VizieR,J/A+A/643/A2/catalog,71,"ALPINE DR1 merged catalog ( Bethermin M., Fudamoto Y., Ginolfi M., et al.)"
VizieR,J/A+A/423/867/table12,71,"Basic data of the sample galaxies in CFRS 3h, UDSR and UDSF fields ( Liang Y.C., Hammer F., Flores H., Elbaz D., Marcillac D., Cesarsky C.J.)"
VizieR,J/ApJS/193/8/table4,71,"Individual redshifts measured with Gemini/GMOS ( Bayliss M.B., Hennawi J.F., Gladders M.D., Koester B.P., Sharon K., Dahle H., Oguri M.)"
VizieR,J/ApJS/263/24/4lacdr3,71,"Combined table from original tables ( Ajello M., Baldini L., Ballet J., et al.)"
VizieR,J/ApJ/858/92/table2,71,"Observation log for the 107 stars ( Hansen T.T., Holmbeck E.M., Beers T.C., Placco V.M., Roederer I.U., Frebel A., Sakari C.M., Simon J.D., Thompson I.B.)"
VizieR,J/ApJ/836/174/pkfreq,70,"The peaked-spectrum sources in the high and low frequency samples (sources with a spectral peak between 72MHz and 1.4GHz) ( Callingham J.R., Ekers R.D., Gaensler B.M., et al.)"
VizieR,J/ApJ/815/33/table2,70,"Optical and X-ray properties of the ""best sample"" ( Risaliti G., Lusso E.)"
HEASARC,elaiss1oid,70,ELAIS S1 Field X-Ray Source Optical/IR Identifications Catalog
VizieR,J/AJ/129/2062/table1,70,"The SDSS DR1 isolated galaxies ( Allam S.S., Tucker D.L., Lee B.C., Smith J.A.)"
VizieR,J/MNRAS/473/5154/table2,70,"Basic properties of our 191 blazars ( Mishra S., Chand H., Gopal-Krishna, Joshi R., Shchekinov Y.A., Fatkhullin T.A.)"
VizieR,J/ApJ/761/143/agn,69,"Broad-line fitting results and black hole  masses for the broad-line AGNs ( Nobuta K., Akiyama M., Ueda Y., et al.)"
VizieR,J/A+A/427/397/cl1232,69,"EDisCS cluster Cl 1232.5-1250 redshift data ( Halliday C., Milvang-Jensen B., Poirier S., Poggianti B.M., Jablonka P., Aragon-Salamanca A., Saglia R.P., De Lucia G., Pello R., Simard L., Clowe D.I., Rudnick G., Dalcanton J.J., White S.D.M., Zaritsky D.)"
VizieR,J/BaltA/11/465/table1,69,"Individual radial velocities of stars in the Kiev proper motion fields of the MEGA program ( Sperauskas J., Aslan Z., Bartasiute S., Boyle R.P.)"
VizieR,J/ApJ/808/185/table5,68,"COSMOS NuSTAR catalog ( Civano F., Hickox R.C., Puccetti S., et al.)"
VizieR,J/A+A/442/841/tablea,68,"List of measured redshifts for the clusters EISJ0046-2951, EISJ0048-2942, EISJ0050-2941, EISJ2236-4017 and EISJ2249-3958 ( Olsen L.F., Zucca E., Bardelli S., Benoist C., Da Costa L., Jorgensen H.E., Biviano A., Ramella M.)"
VizieR,VII/207/table3,68,"Active galaxies (fainter than -23) ( Veron-Cetty M.P., Veron P.)"
VizieR,J/MNRAS/292/419/table1,68,"Cluster reference data ( White D.A., Jones C., Forman W.)"
VizieR,J/A+A/490/945/table3,67,"List of galaxy redshifts ( Grove L.F., da Costa L., Benoist C.)"
VizieR,J/ApJ/756/139/Xgroups,67,"Properties and stellar masses  of X-ray selected groups ( Connelly J.L., Wilman D.J., Finoguenov A., Hou A., Mulchaey J.S., McGee S.L., Balogh M.L., Parker L.C., Saglia R., Henderson R.D.E., Bower R.G.)"
VizieR,VIII/88/esz,67,"Planck Early Sunyaev-Zel'dovich cluster candidates ( Planck Collaboration: Ade P.A.R., Aghanim N., Arnaud M., et al.)"
VizieR,J/ApJ/818/113/table1,67,"QSO sample ( Neeleman M., Prochaska J.X., Ribaudo J., Lehner N., Howk J.C., Rafelski M., Kanekar N.)"
HEASARC,xmmcosmagn,66,XMM-COSMOS Catalog of X-Ray Selected Type 1 AGN
VizieR,J/MNRAS/484/1899/table2,66,"Non-ASAS-SN SNe ( Holoien T.W-S., Brown J.S., Vallely P.J., et al.)"
VizieR,J/ApJ/929/40/table3,66,"Optical morphological H_160_ counterparts FIRGs and SMGs host galaxies in the COSMOS field ( Ling C., Yan H.)"
HEASARC,rosatrlq,66,ROSAT Radio-Loud Quasars Catalog
HEASARC,kuehr,66,Extragalactic Radio Sources
VizieR,J/ApJ/788/72/table1,66,"Summary of the Observed Sample ( Gallazzi A., Bell E.F., Zibetti S., Brinchmann J., Kelson D.D.)"
VizieR,J/MNRAS/467/1098/table1,65,"ASAS-SN Supernovae ( Holoien T.W.-S., Brown J.S., Stanek K.Z., et al.)"
VizieR,J/ApJ/853/108/table4,65,"Catalog of clumps from 1270 galaxies ( Guo Y., Rafelski M., Bell E.F., et al.)"
VizieR,J/ApJ/646/133/table1,65,"*Photometric and spectroscopic results ( Mulchaey J.S., Lubin L.M., Fassnacht C., Rosati P., Jeltema T.E.)"
VizieR,J/A+A/583/A69/tablea2,64,"Information on non-member stars on the basis of RV or metallicity, all observed with GIRAFFE ( Bragaglia A., Carretta E., Sollima A., Donati P., D'Orazi V., Gratton R.G., Lucatello S., Sneden C.)"
VizieR,VII/258/vv10,63,"Quasars (M_v_<-22.25), BL Lac and AGNs (M_v_>-22.25) ( Veron-Cetty M.P., Veron P.)"
VizieR,J/AJ/130/957/table2,63,"Velocity data for 6dF galaxy spectra ( Fleenor M.C., Rose J.A., Christiansen W.A., Hunstead R.W., Johnston-Hollitt M., Drinkwater M.J., Saunders W.)"
VizieR,J/ApJ/658/865/table1,63,"Spectroscopic catalog ( Jeltema T.E., Mulchaey J.S., Lubin L.M., Fassnacht C.D.)"
VizieR,J/AJ/135/1311/table4,63,"*Group Member Properties ( Auger M.W., Becker R.H., Fassnacht C.D.)"
VizieR,J/ApJS/261/25/table1,63,"Fitting parameters for the 179 GRBs ( Dainotti M.G., Young S., Li L., et al.)"
VizieR,J/ApJ/788/81/members,63,"Properties of candidate members of  young kinematic groups and membership probabilities ( Malo L., Artigau E., Doyon R., Lafreniere D., Albert L., Gagne J.)"
VizieR,J/A+A/654/A80/tablec1,62,"Catalog of UV emission line sources collected from the literature provided with the paper ( Schmidt K.B., Kerutt J., Wisotzki L., et al.)"
VizieR,J/MNRAS/456/2829/table1,62,"Radial velocities of 132 galaxies in the field of A523 ( Girardi M., Boschin W., Gastaldello F., Giovannini G., Govoni F., Murgia M., Barrena R., Ettori S., Trasatti M., Vacca V.)"
VizieR,J/A+A/594/A27/psz2,62,"Second SZ catalogue (PSZ2) (Union catalog) ( Plankc collaboration Ade P.A.R., Aghanim N., Arnaud M., et al.)"
VizieR,J/ApJ/791/128/table13,62,"Galaxy Group Members near 3C 273 (z_abs = 0.00336) ( Stocke J.T., Keeney B.A., Danforth C.W., Syphers D., Yamamoto H., Shull J.M., Green J.C., Froning C., Savage B.D., Wakker B., Kim T.-S., Ryan-Weber E.V., Kacprzak G.G.)"
VizieR,J/ApJ/562/254/table5,62,"A3395 Velocities ( Donnelly R.H., Forman W., Jones C., Quintana H., Ramirez A., Churazov E., Gilfanov M.)"
VizieR,J/MNRAS/383/183/table3,61,"Sample of the relevant data for the stars in the globular clusters NGC 104, NGC 3201, NGC 4590 and NGC 5904 observed with VLT/FLAMES at low resolution, and that we used in the analysis of the CaT-[Fe/H] calibration. ( Battaglia G., Irwin M., Tolstoy E., Hill V., Helmi A., Letarte B., Jablonka P.)"
VizieR,J/A+A/420/61/clusters,61,"Cluster parameters ( Schuecker P., Boehringer H., Voges W.)"
VizieR,J/MNRAS/440/1248/dim1t1c,61,"Type1 clusters from dim1 in comoving coordinates ( Nadathur S., Hotchkiss S.)"
VizieR,J/ApJ/869/6/table3,60,"Spectroscopic cluster & group members ( Deger S., Rudnick G., Kelkar K., Aragon-Salamanca A., Desai V., Lotz J.M., Jablonka P., Moustakas J., Zaritsky D.)"
VizieR,J/MNRAS/434/2877/table2,60,"Sources used to fit the magnitude-redshift relation ( Thorat K., Saripalli L., Subrahmanyan R.)"
VizieR,J/ApJ/862/48/table3,60,"The resulting values for the SDSS sample ( Mei A., Ming Z.)"
VizieR,J/ApJ/732/45/table3,59,"Flux densities and polarization percentages for the 159 radio galaxies ( Sajina A., Partridge B., Evans T., Stefl S., Vechik N., Myers S., Dicker S., Korngut P.)"
VizieR,J/ApJS/248/21/table1,59,"The list of 371 Swift long gamma-ray bursts (LGRBs) ( Hao J.-M., Cao L., Lu Y.-J., Chu Q.-B., Fan J.-H., Yuan Y.-F., Yuan Y.-H.)"
VizieR,J/ApJ/624/135/table1,59,"The PDS spectroscopic catalog ( Afonso J., Georgakakis A., Almeida C., Hopkins A.M., Cram L.E., Mobasher B., Sullivan M.)"
VizieR,J/A+A/520/A109/galaxies,59,"Galaxy information and photometric  properties for the whole sample: MS 0451 (Paper III, 2008A&A...488..117K),  MS 1008, MS 2137 and Cl 0413 ( Kutdemir E., Ziegler B.L., Peletier R.F., Da Rocha C., Boehm A., Verdugo M.)"
VizieR,J/A+A/678/A26/tablea78,59,"Spectroscopic redshifts and emission line properties: HerBS sources (tables A7 + A8) ( Cox P., Neri R., Berta S., et al.)"
VizieR,J/ApJ/908/83/table1,59,"Joint KW/Swift-BAT sample ( Tsvetkova A., Frederiks D., Svinkin D., Aptekar R., Cline T.L., Golenetskii S., Hurley K., Lysenko A., Ridnaia A., Ulanov M.)"
VizieR,J/PASJ/63/S677/table1,58,"Cataloged sources in the MAXI/GSC survey ( Hiroi K., Ueda Y., Isobe N., et al.)"
VizieR,J/ApJS/180/67/catalog,58,"Catalog of quasar candidates from non-parametric  Bayes classifier kernel density estimate (NBC KDE) ( Richards G.T., Myers A.D., Gray A.G., Riegel R.N., Nichol R.C., Brunner R.J., Szalay A.S., Schneider D.P., Anderson S.F.)"
VizieR,J/ApJ/668/853/table3,58,"*NB912-selected USEL Sample ( Kakazu Y., Cowie L.L., Hu E.M.)"
VizieR,J/ApJ/896/95/seyfert,57,"Narrow-line (Table 3) and broad-line (Table 4) X-ray spectral analysis of the Seyfert 1 galaxies ( Ojha V., Chand H., Dewangan G.C., Rakshit S.)"
VizieR,J/MNRAS/440/1248/bri2bt,57,"BasicType voids from bright2 in comoving coordinates ( Nadathur S., Hotchkiss S.)"
VizieR,J/AJ/132/347/galaxies,57,"Observed clusters ( Chiboucas K., Mateo M.)"
VizieR,J/MNRAS/435/1680/appen,57,"Properties of the SNIa host galaxies studied ( Johansson J., Thomas D., Pforr J., Maraston C., Nichol R.C., Smith M., Lampeitl H., Beifiori A., Gupta R.R., Schneider D.P.)"
VizieR,J/ApJ/878/66/table2,57,"Redshift catalog ( Connor T., Kelson D.D., Blanc G.A., Boutsia K.)"
VizieR,J/MNRAS/491/2057/table3,57,"Continuum sources in the MUSE FOV extracted by Sextractor with S/N>2 and m_r_<27mag ( Lofthouse E.K., Fumagalli M., Fossati M., O'Meara J.M., Murphy M.T., Christensen L., Prochaska J.X., Cantalupo S., Bielby R.M., Cooke R.J., Lusso E., Morris S.L.)"
HEASARC,actmadcows,57,ACT Massive and Distant Clusters of WISE Survey (MaDCoWS) Candid
VizieR,J/A+A/359/865/table4,57,"Compact ISOPHOT Serendipity Sources with associated galaxies ( Stickel M., Lemke D., Klaas U., Beichman C.A., Rowan-Robinson M., Efstathiou A., Bogun S., Kessler M.F., Richter G.)"
HEASARC,twodfqsoz,56,2dF QSO Redshift (2QZ) Survey
VizieR,J/ApJ/926/98/table1,56,"Basic information for our SNe Ia ( Dubay L.O., Tucker M.A., Do A., Shappee B.J., Anand G.S.)"
VizieR,J/A+A/626/A9/sample,56,"unobscured type 2 AGN ( Mignoli M., Feltre A., Bongiorno A., et al.)"
VizieR,J/AJ/120/1/tables,56,"Data for the line-of-sight (tables 6-15) ( Adami C., Holden B.P., Castander F.J., Nichol R.C., Mazure A., Ulmer M.P., Postman M., Lubin L.M.)"
VizieR,J/ApJ/787/24/table4,56,"The Structural Parameters of True Edge-on Galaxies from the 1-D Analysis ( Bizyaev D.V., Kautsch S.J., Mosenkov A.V., Reshetnikov V.P., Sotnikova N.YA., Yablokova N.V., Hillyer R.W.)"
VizieR,J/A+A/409/439/tablea,56,"Redshifts obtained in the 10 fields ( Olsen L.F., Hansen L., Jorgensen H.E., Benoist C., da Costa L., Scodeggio M.)"
VizieR,J/ApJ/796/60/table11a,56,"Redshift catalog for the optical/NIR/MIR to X-ray counterparts with the maximum posterior ( Hsu L.-T., Salvato M., Nandra K., et al.)"
VizieR,J/ApJ/744/84/table1,56,"The combined sample ( Yuan Z., Wang J.)"
VizieR,J/ApJ/660/311/table2,56,"*HVS Survey: new observations ( Brown W.R., Geller M.J., Kenyon S.J., Kurtz M.J., Bromley B.C.)"
VizieR,J/ApJ/727/47/table1,56,"Mg II absorption in QSO-galaxy pairs ( Bowen D.V., Chelouche D.)"
VizieR,J/A+A/597/A24/tablec1,55,"Spectroscopic sources within the VIMOS pre-imaging field ( Rabitz A., Zhang Y.-Y., Schwope A., Verdugo M., Reiprich T., Klein M.)"
VizieR,J/MNRAS/471/4966/table1,55,"ASAS-SN Supernovae ( Holoien T.W.-S., Brown J.S., Stanek K.Z., et al.)"
VizieR,J/A+A/377/428/table1,55,"Heliocentric radial velocities for galaxies ( Sodre L.Jr., Proust D., Capelato H.V., Lima Neto G.B., Cuevas H., Quintana H., Fouque P.)"
VizieR,J/A+A/409/79/table1,55,"The HELLAS2XMM 1dF sample ( Fiore F., Brusa M., Cocchia F., Baldi A., Carangelo N., Ciliegi P., Comastri A., La Franca F., Maiolino R., Matt G., Molendi S., Mignoli M., Perola G.C., Severgnini P., Vignali C.)"
VizieR,J/ApJ/923/197/tableb1,55,"SN H-band ""max model"" and optical ""EBV model2"" {mu} fits ( Ponder K.A., Wood-Vasey W.M., Weyant A., Barton N.T., Galbany L., Liu S., Garnavich P., Matheson T.)"
VizieR,J/ApJ/796/60/table11b,55,"Redshift catalog for the X-ray sources with multiple optical/NIR/MIR counterparts ( Hsu L.-T., Salvato M., Nandra K., et al.)"
VizieR,J/ApJ/731/119/table5,55,"selected for a high probability of association with Sagittarius ( Ruhland C., Bell E.F., Rix H.-W., Xue X.-X.)"
VizieR,J/MNRAS/482/1545/table2,55,"The SNe in our sample ( Shivvers I., Filippenko A.V., Silverman J.M., et al.)"
VizieR,J/ApJ/756/139/table2,55,"Spectroscopic redshifts ( Connelly J.L., Wilman D.J., Finoguenov A., Hou A., Mulchaey J.S., McGee S.L., Balogh M.L., Parker L.C., Saglia R., Henderson R.D.E., Bower R.G.)"
VizieR,J/MNRAS/413/1206/Xsources,54,"Observational data and parameters of  the basic model (power law and thermal plasma) ( Brightman M., Nandra K.)"
VizieR,J/ApJ/655/51/tables,54,"Observations and modeling results of  HDFS galaxies at 2<z<3.5 ( Wuyts S., Labbe I., Franx M., Rudnick G., Van Dokkum P.G., Fazio G.G., Forster Schreiber N.M., Huang J., Moorwood A.F.M., Rix H.-W., Rottgering H., Van Der Werf P.)"
HEASARC,fermilac,54,Fermi LAT Fourth AGN Catalog
VizieR,J/A+A/422/907/tab2-4,54,"MOS targets in the field of MS 1008-12, Cl 0303+17 and Cl 0413-65 observed with Setup A and Setup B. ( Jaeger K., Ziegler B.L., Boehm A., Heidt J., Moellenhoff C., Hopp U., Mendez R.H., Wagner S.)"
VizieR,J/ApJ/639/37/table1,53,"Our AGN sample galaxies that reside in the sky region covered by the SSRS and CFA2 catalogs ( Koulouridis E., Plionis M., Chavushyan V., Dultzin-Hacyan D., Krongold Y., Goudis C.)"
VizieR,J/ApJ/815/129/table2,53,"Subaru/FMOS spectroscopic observations ( Suh H., Hasinger G., Steinhardt C., Silverman J.D., Schramm M.)"
VizieR,J/ApJS/172/368/table1,53,"X-Ray Spectral Fit Parameters ( Mainieri V., Hasinger G., Cappelluti N., et al.)"
VizieR,J/MNRAS/511/4500/table3b,52,"Yep 3 ( Yep A.C., White R.J.)"
VizieR,J/ApJS/259/20/table10,52,"Spectroscopically identified galaxies and AGNs in our dropout samples ( Harikane Y., Ono Y., Ouchi M., Liu C., Sawicki M., Shibuya T., Behroozi P.S., He W., Shimasaku K., Arnouts S., Coupon J., Fujimoto S., Gwyn S., Huang J., Inoue A.K., Kashikawa N., Komiyama Y., Matsuoka Y., Willott C.J.)"
VizieR,J/ApJ/668/853/table2,52,"*NB816-selected USEL Sample ( Kakazu Y., Cowie L.L., Hu E.M.)"
VizieR,J/ApJ/891/129/table2,52,"HeCS-omnibus clusters ( Sohn J., Geller M.J., Diaferio A., Rines K.J.)"
VizieR,J/ApJ/940/77/table1,52,"Clean used in the analysis ( Marcotulli L., Ajello M., Urry C.M., Paliya V.S., Koss M., Oh K., Madejski G., Ueda Y., Balokovic M., Trakhtenbrot B., Ricci F., Ricci C., Stern D., Harrison F., Powell M.C., The BASS Collaboration)"
VizieR,J/A+A/677/A28/table1,52,"General properties of the SNe and their host galaxies ( Pessi T., Prieto J.L., Anderson J.P., et al.)"
VizieR,J/AJ/136/2050/table5,52,"Properties of selected member stars of M 13, M 15, M 2, NGC 2420, and M 67 ( Lee Y.S., Beers T.C., Sivarani T., Johnson J.A., An D., Wilhelm R., Allende Prieto C., Koesterke L., Fiorentin P.R., Bailer-Jones C.A.L., Norris J.E., Yanny B., Rockosi C., Newberg H.J., Cudworth K.M., Pan K.)"
VizieR,J/A+A/678/A26/tablea6,52,"Spectroscopic redshifts and emission line properties: HeLMS and HerS sources ( Cox P., Neri R., Berta S., et al.)"
VizieR,J/MNRAS/344/602/table1,52,List of the SDSS superclusters using R_pr_=26h^-1^Mpc. ( Basilakos S.)
VizieR,J/PASP/131/A4002/table1,52,"Summary of CSP-II NIR Spectroscopy of SNe Ia ( Hsiao E.Y., Phillips M.M., Marion G.H., et al.)"
VizieR,J/A+A/387/26/table7,52,"Photometric and morphological parameters of galaxies in 7 clusters ( Fasano G., Bettoni D., D'Onofrio M., Kjfrgaard P., Moles M.)"
VizieR,J/MNRAS/395/1213/table1,52,"Positions, cross-correlation peak heights and spectroscopic redshifts (heliocentric) of galaxies in the field of MACS J1206.2-0847 ( Ebeling H., Ma C.J., Kneib J.-P., Jullo E., Courtney N.J.D., Barrett E., Edge A.C., Le Borgne J.-F.)"
VizieR,J/ApJ/843/76/table4,51,"*Planck Early Sunyaev-Zel'dovich (ESZ) sample ( Andrade-Santos F., Jones C., Forman W.R., et al.)"
VizieR,J/MNRAS/438/796/table3,51,"6dFGS galaxies detected as AT20G radio sources. ( Sadler E.M., Ekers R.D., Mahony E.K., Mauch T., Murphy T.)"
VizieR,B/bax/bax,51,"Main parameters of the BAX database ( Sadat R., Blanchard A., Kneib J.-P., Mathez G., Madore B., Mazzarella J.M.)"
VizieR,J/ApJ/889/185/table3,51,"Overdensities selected in the XMM-LSS field ( Krefting N., Sajina A., Lacy M., Nyland K., Farrah D., Darvish B., Duivenvoorden S., Duncan K., Gonzalez-perez V., Lagos C.D.P., Oliver S., Shirley R., Vaccari M.)"
VizieR,J/ApJS/155/1/table6,51,"Photometric data for radio/optical identifications ( Sullivan M., Hopkins A.M., Afonso J., Georgakakis A., Chan B., Cram L.E., Mobasher B., Almeida C.)"
VizieR,J/A+A/676/A127/tablea3,51,"Clean CODEX spectroscopic cluster catalogue, spectroscopically confirmed using SPIDERS manual inspection ( Damsted S., Finoguenov A., Clerc N., Davalgaite I., Kirkpatrick C.C., Mamon G.A., Ider Chitham J., Kiiveri K., Comparat J., Collins C.)"
VizieR,J/MNRAS/484/1899/table1,51,"ASAS-SN SNe ( Holoien T.W-S., Brown J.S., Vallely P.J., et al.)"
VizieR,J/A+A/693/A291/table2,51,"High-confidence lens candidates with ResNet scores p>=0.1, and average grades G>=1.5 from visual inspection ( Schuldt S., Canameras R., Andika I.T., Bag S., Melo A., Shu Y., Suyu S.H., Taubenberger S., Grillo C.)"
VizieR,J/ApJ/880/142/table2,51,"New spectroscopic redshifts from Hectospec ( Sohn J., Geller M.J., Zahid H.J.)"
VizieR,J/A+A/420/97/table1,50,"Photometric and kinematic data on 77 spirals in the FORS Deep Field ( Boehm A., Ziegler B.L., Saglia R.P., Bender R., Fricke K.J., Gabasch A., Heidt J., Mehlert D., Noll S., Seitz S.)"
VizieR,J/A+A/464/201/table1,50,"Basic parameters of the program stars ( Monaco L., Bellazzini M., Bonifacio P., Buzzoni A., Ferraro F.R., Marconi G., Sbordone L., Zaggia S.)"
VizieR,J/ApJS/183/295/catalog,50,"Photometry, redshifts and rest-frame photometry catalog ( Taylor E.N., Franx M., Van Dokkum P.G., et al.)"
VizieR,J/MNRAS/440/1248/lrgdimbt,50,"BasicType voids from lrgdim in comoving coordinates ( Nadathur S., Hotchkiss S.)"
VizieR,J/MNRAS/450/3675/scsingle,49,"Sigma Catalogue with unique entries ( Sereno M., Ettori S.)"
VizieR,J/ApJS/185/32/fits,49,"Light curve fits in MLCS2K2 (table10) and SALT-II (table14) models ( Kessler R., Becker A.C., Cinabro D., et al.)"
