TAP_service,table_name,objects,description
VizieR,J/MNRAS/463/24/table1,2,"A new 178 Type 2 Seyfert AGNs with double-peaked narrow [OIII] emission lines at <z>~0.5 selected from SDSS-III/BOSS ( Lyu Y., Liu X.)"
VizieR,J/ApJ/788/L39/table1,2,"Physical parameters for the AMIGA galaxies in our sample ( Fernandez Lorenzo M., Sulentic J., Verdes-Montenegro L., Blasco-Herrera J., Argudo-Fernandez M., Garrido J., Ramirez-Moreta P., Ruiz J.E., Sanchez-Exposito S., Santander-Vela J.D.)"
VizieR,J/ApJS/191/340/table5,2,"Cataloged sources associated with SCS optical clusters ( Menanteau F., Hughes J.P., Barrientos L.F., Deshpande A.J., Hilton M., Infante L., Jimenez R., Kosowsky A., Moodley K., Spergel D., Verde L.)"
VizieR,J/A+A/551/A93/table3,2,"List of sources showing emission lines in each mask ( Guaita L., Francke H., Gawiser E., Bauer F.E., Hayes M., Oestlin G., Padilla N.)"
VizieR,J/AJ/131/1216/sources,2,"Identification and characterization of faint radio sources (tables 1 and 2 of the paper) ( Afonso J., Mobasher B., Koekemoer A., Norris R.P., Cram L.)"
VizieR,J/other/PASA/30.4/move,2,Astrometric moves (tables 5-8 of paper) ( Flesch E.)
VizieR,J/ApJ/740/91/table8,2,"Galaxies within 1Mpc of a QSO sightline ( Prochaska J.X., Weiner B., Chen H.-W., Mulchaey J., Cooksey K.)"
VizieR,J/ApJS/222/5/2fhl,2,"The 2FHL source catalog (see tables 2 and 3) ( Ackermann M., Ajello M., Atwood W.B., et al.)"
VizieR,J/MNRAS/483/370/table1,2,"The integrated photometry of the CALIFA galaxies ( Bitsakis T., Sanchez S.F., Ciesla L., Bonfini P., Charmandaris V., Cervantes Sodi B., Maragkoudakis A., Diaz-Santos T., Zezas A.)"
VizieR,J/ApJ/895/32/table3,2,"BTS Host Galaxies ( Fremling C., Miller A.A., Sharma Y., et al.)"
VizieR,J/ApJ/874/43/table2,2,"*MOJAVE 1.5Jy quarter century AGN properties ( Lister M.L., Homan D.C., Hovatta T., Kellermann K.I., Kiehlmann S., Kovalev Y.Y., Max-Moerbeck W., Pushkarev A.B., Readhead A.C.S., Ros E., Savolainen T.)"
VizieR,J/MNRAS/372/1425/tablec2,2,"Images used in this study ( Halkola A., Seitz S., Pannella M.)"
VizieR,J/A+AS/136/509/table1,2,"Catalog elements and kinematical results ( Heraudeau, P., Simien, F., Maubon, G., Prugniel, P.)"
VizieR,J/AJ/130/1389/mojave,2,"Observed sources, image parameters, and jet properties from the MOJAVE survey (tables 1, 3 and 4 of the paper) ( Lister M.L., Homan D.C.)"
VizieR,VIII/43/clparam,2,"Relevant Parameters for observed Cluster (Papers 6 and Paper 7) ( Haslam C.G.T., Kronberg P.P., Waldthausen H., Wielebinski R., Schallwich D.)"
VizieR,J/MNRAS/438/3058/table1,2,"Source properties and results ( Richards J.L., Hovatta T., Max-Moerbeck W., Pavlidou V., Pearson T.J., Readhead A.C.S.)"
VizieR,J/A+A/654/A93/tablea1,2,"Properties derived for each of the 1212 sources with good XCIGALE fits ( Buat V., Mountrichas G., Yang G., Boquien M., Roehlly Y., Burgarella D., Stalevski M., Ciesla L., Theule P.)"
VizieR,J/AJ/129/2542/table5,2,"Potential radio-weak BL Lac candidates ( Collinge M.J., Strauss M.A., Hall P.B., Ivezic Z., Munn J.A., Schlegel D.J., Zakamska N.L., Anderson S.F., Harris H.C., Richards G.T., Schneider D.P., Voges W., York D.G., Margon B., Brinkmann J.)"
VizieR,J/ApJ/806/52/table4,2,"GBM-iPTF detections ( Singer L.P., Kasliwal M.M., Cenko S.B., et al.)"
VizieR,J/A+A/544/A18/master,2,"The master catalog, one entry per galaxy ( van Velzen S., Falcke H., Schellart P., Nierstenhoefer N., Kampert K.-H.)"
VizieR,J/ApJ/730/19/comp,2,"Spectroscopic properties and SEDs of  composite sources ( Sargsyan L., Weedman D., Lebouteiller V., Houck J., Barry D., Hovhannisyan A., Mickaelian A.)"
VizieR,J/MNRAS/301/881/table3,1,"The ROSAT Brightest Cluster Sample ( Ebeling H., Edge A.C., Boehringer H., Allen S.W., Crawford C.S., Fabian A.C., Voges W., Huchra J.P.)"
VizieR,J/A+A/557/A12/GRBs,1,"Sample of the {gamma}-ray bursts (GRB) studied, with redshift and luminosity distance (table C5) ( Zaninoni E., Bernardini M.G., Margutti R., Oates S., Chincarini G.)"
VizieR,J/MNRAS/436/718/table1,1,"List of SDSS targets whose spectra show detectable [OIII]{lambda}{lambda}4959, 5007 emission from Galactic PNe, HII regions and PN candidates ( Yuan H.B., Liu X.W.)"
VizieR,J/ApJ/810/14/table7,1,"Sources from earlier FGL catalogs missing in 3LAC ( Ackermann M., Ajello M., Atwood W.B., et al.)"
HEASARC,pdsoid2,1,Phoenix Deep Survey Optical and Near-Infrared Counterparts Catal
VizieR,J/ApJS/80/137/southext,1,"Structure of Southern Extended Extragalactic Radio Sources ( Jones P.A., McAdam W.B.)"
VizieR,VII/181/table5,1,"Catalog for BL Lacertae objects ( Della Ceca R., Palumbo G.G.C., Persic M., Boldt E.A., de Zotti G., Marshall E.E.)"
VizieR,J/AJ/144/168/table1,1,"HIRES observations and data quality ( Kirby E.N., Cohen J.G.)"
VizieR,J/ApJ/733/87/table1,1,"Samples with CO and HI data ( Shi Y., Helou G., Yan L., Armus L., Wu Y., Papovich C., Stierwalt S.)"
VizieR,J/ApJ/681/113/table1,1,"Swift Survey Table ( Tueller J., Mushotzky R.F., Barthelmy S., Cannizzo J.K., Gehrels N., Markwardt C.B., Skinner G.K., Winter L.M.)"
VizieR,J/ApJS/155/271/table9,1,"Optical spectroscopy results for field galaxies ( Szokoly G.P., Bergeron J., Hasinger G., Lehmann I., Kewley L., Mainieri V., Nonino M., Rosati P., Giacconi R., Gilli R., Gilmozzi R., Norman C., Romaniello M., Schreier E., Tozzi P., Wang J.X., Zheng W., Zirm A.)"
HEASARC,vlasxdf1p4,1,VLA Subaru/XMM-Newton Deep Field 1.4-GHz Source Catalog
VizieR,J/ApJS/247/57/sources,1,"General source properties (Table 1) and image parameters (Table 3) ( Cheng X.-P., An T., Frey S., Hong X.-Y., He X., Kellermann K.I., Lister M.L., Lao B.-Q., Li X.-F., Mohan P., Yang J., Wu X.-C., Zhang Z.-L., Zhang Y.-K., Zhao W.)"
VizieR,J/MNRAS/361/109/table3,1,"The data for our full field and cluster TFR samples ( Bamford S.P., Milvang-Jensen B., Aragon-Salamanca A., Simard L.)"
VizieR,J/AZh/77/407/table5,1,"Parameters of the sources whose spectra could not be separated into components ( Gorshkov A.G., Konnikova V.K., Mingaliev M.G.)"
VizieR,J/ApJ/891/129/table3,1,"The brightest cluster galaxies (BCGs) of the HeCS-omnibus clusters ( Sohn J., Geller M.J., Diaferio A., Rines K.J.)"
VizieR,J/MNRAS/421/1569/table1,1,"Properties of the 18286 SDSS radio galaxies ( Best P.N., Heckman T.M.)"
VizieR,J/A+A/566/A59/catalog,1,"Source properties (table1) and summary of observing results (table2) ( Agudo I., Thum C., Gomez J.L., Wiesemeyer H.)"
VizieR,J/ApJS/206/12/table9,1,"Fermi 2FGL blazar sample (2FB) ( D'Abrusco R., Massaro F., Paggi A., Masetti N., Tosti G., Giroletti M., Smith H.A.)"
VizieR,J/A+A/616/A158/ci-xhs,1,"Xshooter sub from DR7, published in Ledoux et al. (2015A&A...580A...8L) ( Zou S., Petitjean P., Noterdaeme P., Ledoux C., Krogager J.-K., Fathivavsari H., Srianand R., Lopez S.)"
VizieR,J/MNRAS/455/370/table2,1,"Catalogue of artificial neural networks (ANN) predicted LIR for SDSS galaxies ( Ellison S.L., Teimoorinia H., Rosario D.J., Trevor Mendel J.)"
VizieR,J/ApJ/686/749/table1,1,"Summary of supernova coordinates and redshifts ( Kowalski M., Rubin D., Aldering G., et al.)"
VizieR,VIII/69A/uss,1,"Ultra Steep Spectrum sources (table2 of paper) ( De Breuck C., Tang Y., de Bruyn A.G., Rottgering H., van Breugel W.)"
VizieR,J/ApJ/779/87/table1,1,"Properties of the 182 ""isolated"" galaxies in the ""MgII Absorber-Galaxy Catalog"" ( Churchill C.W., Trujillo-Gomez S., Nielsen N.M., Kacprzak G.G.)"
VizieR,J/ApJS/201/31/emgal,1,"Combined table from original tables ( Ge J.-Q., Hu C., Wang J.-M., Bai J.-M., Zhang S.)"
VizieR,J/A+A/420/97/table1,1,"Photometric and kinematic data on 77 spirals in the FORS Deep Field ( Boehm A., Ziegler B.L., Saglia R.P., Bender R., Fricke K.J., Gabasch A., Heidt J., Mehlert D., Noll S., Seitz S.)"
VizieR,J/ApJ/705/1099/table1,1,"New SLACS targets ( Auger M.W., Treu T., Bolton A.S., Gavazzi R., Koopmans L.V.E., Marshall P.J., Bundy K., Moustakas L.A.)"
VizieR,J/AZh/93/616/table3,1,"RCR objects with positive signals on Planck microwave maps ( Verkhodanov O.V., Maiorova E.K., Zhelenkova O.P., Solov'ev D.I., Khabibullina M.L.)"
VizieR,J/MNRAS/362/9/table2,1,"Properties of the 2712 SDSS radio galaxies ( Best P.N., Kauffmann G., Heckman T.M., Ivezic Z.)"
VizieR,J/A+A/542/A16/galaxies,1,"Catalogue of radio-selected SF/AGN candidates  with an X-ray detection in C-COSMOS ( Ranalli P., Comastri A., Zamorani G., Cappelluti N., Civano F., Georgantopoulos I., Gilli R., Schinnerer E., Smolcic V., Vignali C.)"
VizieR,J/MNRAS/440/1248/lrgdt2v,1,"Type2 voids from lrgdim in comoving coordinates ( Nadathur S., Hotchkiss S.)"
VizieR,J/A+A/632/A78/table1,1,"Summary of optical properties of HCG 16 galaxies ( Jones M.G., Verdes-Montenegro L., Damas-Segovia A., Borthakur S., Yun M. S., del Olmo A., Perea J., Roman J., Luna, S., Lopez Gutierrez D., Williams B., Vogt F.P.A., Garrido J., Sanchez S., Cannon J., Ramirez-Moreta P.)"
VizieR,J/ApJ/706/1095/sample,1,"observations (table 1) , derived parameters (tables 3 and 4) and abundances (tables 10 to 14) ( Zhang L., Ishigaki M., Aoki W., Zhao G., Chiba M.)"
VizieR,IX/60/cat2-3,1,"181 Fermi detected superluminal sources with available Doppler factor (Paper II, table 3) ( Xiao H.B., Fan J.H., Yang J.H., Liu Y., Yuan Y.H., Tao J., Costantin D., Zhang Y.T., Pei Z.Y., Zhang L.X., Yang W.X.)"
VizieR,J/ApJ/748/49/table4,1,"Line properties for z>1 broad-line 1LAC AGNs ( Shaw M.S., Romani R.W., Cotter G., Healey S.E., Michelson P.F., Readhead A.C.S., Richards J.L., Max-Moerbeck W., King O.G., Potter W.J.)"
VizieR,J/AJ/124/2955/table1,1,"AERQS Southern Sample ( Grazian A., Omizzolo A., Corbally C., Cristiani S., Haehnelt M.G., Vanzella E.)"
VizieR,J/MNRAS/368/247/table1,1,Journal of observations ( Catanzaro G.)
VizieR,J/AJ/151/142/table1,1,"List of Sources Observed by VERITAS ( Archambault S., Archer A., Benbow W., et al.)"
VizieR,J/A+A/388/1/tablea5,1,"Redshifts obtained in the EIS0956-2059 field ( Hansen L., Olsen L.F., Jorgensen H.E.)"
VizieR,J/AJ/130/1516/table1,1,"MGC: Unique close pairs and triples ( De Propris R., Liske J., Driver S.P., Allen P.D., Cross N.J.G.)"
VizieR,J/A+A/555/A4/table2,1,"Integrated polarisation percentages for each source ( Mantovani F., Rossetti A., Junor W., Saikia D.J., Salter C.J.)"
VizieR,J/ApJS/176/39/BCGs,1,"Brightest cluster galaxy sample:  luminosities, IR photometry and estimated IR luminosities ( Quillen A.C., Zufelt N., Park J., O'Dea C.P., Baum S.A., Privon G., Noel-Storr J., Edge A., Russell H., Fabian A., Donahue M., Bregman J.N., McNamara B.R., Sarazin C.L.)"
VizieR,J/MNRAS/454/3864/table3,1,"FIRST 1.4 GHz measurements for the radio-loud sample and core dominance ( Brotherton M.S., Singh V., Runnoe J.)"
VizieR,J/MNRAS/469/347/sources,1,"EIG sub-samples (from Paper I) ( Spector O., Brosch N.)"
VizieR,J/A+A/489/49/gps,1,"Observations and properties of GPS candidates ( Vollmer B., Krichbaum T.P., Angelakis E., Kovalev Y.Y.)"
VizieR,J/A+A/542/A83/AGNs,1,"List of all the excess variance computed,  in the 2-10keV band, with 10, 20, 40 and 80ks intervals ( Ponti G., Papadakis I., Bianchi S., Guainazzi M., Matt G., Uttley P., Bonilla N.F.)"
VizieR,J/A+A/653/A83/list,1,"List of GRB host galaxies with spectra ( Vielfaure J.-B., Vergani S.D., Gronke M., Japelj J., Palmerio J.T., Fynbo J.P.U., Malesani D.B., Milvang-Jensen B., Salvaterra R., Tanvir N.R.)"
VizieR,J/other/NewA/11.557/BLLac,1,"Combined table from original tables ( Chen P.S., Shan H.G., Gao Y.F.)"
VizieR,J/MNRAS/449/L6/table,1,"LGRB optical data used in the analysis ( Coward D.M., Howell E.J., Wan L., Macpherson D.)"
VizieR,J/ApJ/791/128/table22,1,"Galaxy Group Members near PKS 2155-304 (z_abs = 0.05422) ( Stocke J.T., Keeney B.A., Danforth C.W., Syphers D., Yamamoto H., Shull J.M., Green J.C., Froning C., Savage B.D., Wakker B., Kim T.-S., Ryan-Weber E.V., Kacprzak G.G.)"
VizieR,J/MNRAS/450/3665/substruc,1,"LC2-substructure catalogue, version V2.0 ( Sereno M.)"
VizieR,J/MNRAS/341/1093/extsrcs,1,"All extended X-ray sources detected by the Southern SHARC survey (Table B1) ( Burke D.J., Collins C.A., Sharples R.M., Romer A.K., Nichol R.C.)"
VizieR,J/ApJS/247/25/cand,1,"Galaxy cluster candidates in the SPTpol Extended Cluster Survey (Tables 8 and 9) ( Bleem L.E., Bocquet S., Stalder B., et al.)"
VizieR,VII/172/table7,1,"The FBS Catalogue of Markarian galaxies ( Markarian B.E., Lipovetsky V.A., Stepanian J.A., Erastova L.K., Shapovalova A.I.)"
VizieR,J/A+AS/98/393/table1,1,"Basic data for the 1Jy BL Lac objects ( Stickel M., Fried J.W., Kuehr H.)"
VizieR,J/ApJ/626/95/table1,1,"Figure-of-Merit-selected objects ( Sowards-Emmerd D., Romani R.W., Michelson P.F., Healey S.E., Nolan P.L.)"
VizieR,J/A+A/575/A75/tablea3,1,"Redshift comparison ( Bacon R., Brinchmann J., Richard J., et al.)"
VizieR,J/ApJ/801/45/table3,1,"2 Properties and Reverberation Mapping Results z=0.555-0.591, with g Band: Mg II, r Band: Continuum ( Hernitschek N., Rix H.-W., Bovy J., Morganson E.)"
VizieR,J/ApJS/187/560/catalog,1,"Photometry and photometric redshifts  of Primary Counterparts ( Luo B., Brandt W.N., Xue Y.Q., Brusa M., Alexander D.M., Bauer F.E., Comastri A., Koekemoer A., Lehmer B.D., Mainieri V., Rafferty D.A., Schneider D.P., Silverman J.D., Vignali C.)"
VizieR,J/MNRAS/478/4293/tablea1,1,"Metallicity, mass, SFR and morphological properties ( Carton D., Brinchmann J., Contini T., Epinat B., Finley H., Richard J., Patricio V., Schaye J., Nanayakkara T., Weilbacher P.M., Wisotzki)"
VizieR,J/MNRAS/277/1477/catalog,1,"The BL Lac Catalogue (Table 1 of paper) ( Padovani P., Giommi P.)"
VizieR,J/A+A/598/A1/tablea1,1,"Catalog of 39 [U]LIRGs from AKARI ADF-S survey, coordinates, redshifts, photometric measurements ( Malek K., Bankowicz M., Pollo A., Takeuchi T.T., Buat V., Burgarella D., Goto T., Malkan M.)"
VizieR,J/ApJ/833/194/table7,1,"Visually identified candidate group members ( Wilson M.L., Zabludoff A.I., Ammons S.M., Momcheva I.G., Williams K.A., Keeton C.R.)"
VizieR,J/MNRAS/390/819/tableb1,1,"Data for CoNFIG-2 sample ( Gendre M.A., Wall J.V.)"
VizieR,J/ApJS/242/28/table2,1,"Properties of MgII-BAL QSOs in the sample ( Yi W., Brandt W.N., Hall P.B., Vivek M., Grier C.J., Ak N.F., Schneider D.P., McGraw S.M.)"
VizieR,J/MNRAS/456/1299/table1,1,"Diskfit results for most of the SGS GAMA-Survey sub-sample ( Cecil G., Fogarty L.M.R., Richards S., et al.)"
VizieR,IX/60/cat2-1,1,"New Fermi detected superluminal sources from 4FGL (table1, Paper II) (Paper II, table 1) ( Xiao H.B., Fan J.H., Yang J.H., Liu Y., Yuan Y.H., Tao J., Costantin D., Zhang Y.T., Pei Z.Y., Zhang L.X., Yang W.X.)"
VizieR,J/MNRAS/459/140/table1,1,"List of the detected sources with S/N>4 in the combined survey of three fields, M81, LMC and 3C 273/Coma ( Mereminskiy I.A., Krivonos R.A., Lutovinov A.A., Sazonov S.Y., Revnivtsev M.G., Sunyaev R.A.)"
VizieR,J/ApJ/860/100/slsn,1,"The PTF 26 hydrogen-poor superluminous supernovae (SLSNe) and their radiated energy and nickel mass estimates (tables 1 and 3) ( De Cia A., Gal-Yam A., Rubin A., et al.)"
VizieR,J/MNRAS/450/2658/blaears,1,"Radio fluxes of the 123 sources (tables 2 and 3) ( Mufakharov T.V., Mingaliev M.G., Sotnikova Yu.V., Ya.V. Naiden, Erkenov A.K.)"
VizieR,J/ApJS/168/1/table5,1,"Black hole mass estimates ( Kelly B.C., Bechtold J.)"
VizieR,J/MNRAS/413/1206/Xsources,1,"Observational data and parameters of  the basic model (power law and thermal plasma) ( Brightman M., Nandra K.)"
VizieR,J/A+A/615/A13/tablea1,1,"Observed galaxies ( Schmidt E., Oio G.A., Ferreiro D., Vega L., Weidmann W.)"
VizieR,J/other/AstBu/70.264/table,1,"Data for 877 objects ( Mingaliev M.G., Sotnikova Yu.V., Mufakharov T.V., Erkenov A.K., Udovitskiy R.Yu.)"
VizieR,J/AJ/151/54/table1,1,"Blazar sample ( Sandrinelli A., Covino S., Dotti M., Treves A.)"
VizieR,J/A+A/562/A79/table1,1,"Blazars sample ( Sandrinelli A., Covino S., Treves A.)"
VizieR,J/other/NewA/16.503/table1,1,2MASS observational data of 833 BL Lacs ( Mao L.S.)
VizieR,J/AJ/146/87/table3,1,"The catalog of results ( Dong X.Y., De Robertis M.M.)"
HEASARC,sdssxmmqso,1,Sloan Digital Sky Survey (DR5)/XMM-Newton Quasar Survey Catalog
VizieR,J/A+A/566/A149/table2,1,"Coordinates, magnitudes, and redshifts of the LCDCS 0504 spectroscopic galaxy catalog ( Guennou L., Biviano A., Adami C., et al.)"
VizieR,J/ApJ/702/489/table1,1,"Summary of GRBs and ROTSE-III responses ( Rykoff E.S., Aharonian F., Akerlof C.W., et al.)"
VizieR,J/ApJ/813/26/rmd,1,"Properties of runaway M dwarf  (RdM) candidates and Galactic potential test results and velocity angles  of M31 and Leo Stream ( Favia A., West A.A., Theissen C.A.)"
HEASARC,rssgrbag,1,Radio-Selected Gamma-Ray Burst Afterglow Catalog
VizieR,J/A+A/420/183/table3,1,"Kinematics ( Allende Prieto C., Barklem P.S., Lambert D.L., Cunha K.)"
VizieR,J/ApJ/549/155/table1,1,"The Properties of the Objects in Our Sample ( Nagao T., Murayama T., Taniguchi Y.)"
VizieR,J/ApJS/203/3/table1,1,"Sample and morphology of Ultra Luminous Infra-Red Galaxies (ULIRGs) ( Soto K.T., Martin C.L.)"
VizieR,J/AJ/126/2237/table1,1,"PMN/FSC Sample ( Drake C.L., McGregor P.J., Dopita M.A., Van Breugel W.J.M.)"
VizieR,J/AJ/123/1200/table2,1,"Galaxies observed at the OPD 1.6m telescope used for calibration of ESO/APM R photographic data ( Caretta C.A., Maia M.A.G., Kawasaki W., Willmer C.N.A.)"
VizieR,J/ApJ/864/45/slsne,1,"Nearby hydrogen-poor superluminous supernovae (SLSNe-I) (Tables 1-3) ( Margutti R., Chornock R., Metzger B.D., Coppejans D.L., Guidorzi C., Migliori G., Milisavljevic D., Berger E., Nicholl M., Zauderer B.A., Lunnan R., Kamble A., Drout M., Modjaz M.)"
VizieR,J/ApJ/869/56/table2,1,"Properties of Carnegie Supernova Project I (CSP-I) and calibration SNe Ia ( Burns C.R., Parent E., Phillips M.M., et al.)"
VizieR,J/MNRAS/418/244/table1,1,"Catalogue of galaxies with polar rings (PRG) candidates ( Moiseev A.V., Smirnova K.I., Smirnova A.A., Reshetnikov V.P.)"
VizieR,J/ApJ/666/757/CIVlines,1,"AGNs, CIV line parameters and  four-dimensional Eigenvector 1 (4DE1) parameters ( Sulentic J.W., Bachev R., Marziani P., Negrete C.A., Dultzin D.)"
VizieR,VIII/43/clopx,1,"Optical and X-ray data for the clusters studied (Papers 3 and 4) ( Haslam C.G.T., Kronberg P.P., Waldthausen H., Wielebinski R., Schallwich D.)"
VizieR,J/ApJS/246/2/galwgal,1,"Member galaxies ( Abdullah M.H., Wilson G., Klypin A., Old L., Praton E., Ali G.B.)"
VizieR,J/AJ/138/598/table1,1,"UDF U-band sources ( Voyer E.N., De Mello D.F., Siana B., Gardner J.P., Quirk C., Teplitz H.I.)"
VizieR,J/MNRAS/509/2377/tablea1,1,"Observation Log (08/08/2022 version) ( Durre M., Mould J.)"
VizieR,J/ApJ/892/1/table3,1,"The size measurements table ( Wilman D.J., Fossati M., Mendel J.T., et al.)"
VizieR,J/ApJS/199/22/table3,1,"Spectrophotometric catalog of cluster galaxies ( Hernandez-Fernandez J.D., Iglesias-Paramo J., Vilchez J.M.)"
VizieR,J/MNRAS/478/3721/tablea2,1,"Properties of the ALMA observed X-ray sample in the COMSOS field ( Stanley F., Harrison C.M., Alexander D.M., Simpson J., Knudsen K.K., Mullaney J.R., Rosario D.J., Scholtz J.)"
VizieR,J/ApJ/844/78/table1,1,"COBRA cluster survey catalog ( Paterno-Mahler R., Blanton E.L., Brodwin M., Ashby M.L.N., Golden-Marx E., Decker B., Wing J.D., Anand G.)"
VizieR,J/other/Ap/63.322/table3,1,"Detailed classification of the 96 galaxies studied here ( Abrahamyan H.V., Mickaelian A.M., Paronyan G.M., Mikayelyan G.A.)"
VizieR,J/ApJS/243/21/catalog,1,"The SDSS DR7 broad-line AGN catalog (tables 1, 2 and 3) ( Liu H.-Y., Liu W.-J., Dong X.-B., Zhou H., Wang T., Lu H., Yuan W.)"
HEASARC,sax2to10,1,BeppoSAX 2-10 keV Survey
VizieR,J/A+A/579/A40/pessto,1,"PESSTO Public ESO Spectroscopic Survey of Transient Objects ( Smartt S.J., Valenti S., Fraser M., et al.)"
VizieR,J/AJ/133/303/table3,1,"Total sample of radio quiet galaxies observed ( Carini M.T., Noble J.C., Taylor R., Culler R.)"
VizieR,J/MNRAS/384/1611/table3,1,"Catalogue of source positions, submm fluxes and uncertainties ( Knudsen K.K., Van Der Werf P.P., Kneib J.-P.)"
VizieR,J/ApJS/261/12/catalog,1,"Redshift (Table 3) and emission line flux (Table 4) catalog ( Pharo J., Guo Y., Calvo G.B., et al.)"
VizieR,J/MNRAS/416/1900/psr,1,"The PSR sample ( Rigby E.E., Best P.N., Brookes M.H., Peacock J.A., Dunlop J.S., Rottgering H.J.A., Wall J.V., Ker L.)"
VizieR,J/A+A/520/A47/table2,1,"Blazars detected at sigma>3 ( Maselli A., Cusumano G., Massaro E., La Parola V., Segreto A., Sbarufatti B.)"
VizieR,J/A+AS/70/95/agns,1,"Active Galactic Nuclei (AGNs): IRAS candidates  (from spectral index [25]/[60]),  Veron-Cetty & Veron AGNs, and extragalactic radio sources ( de Grijp M.H.K., Miley G.K., Lub J.)"
