TAP_service,table_name,description
VizieR,J/PASJ/58/313/table1,"Spectroscopic properties ( Shimasaku K., Kashikawa N., Doi M., Ly C., Malkan M.A., Matsuda Y., Ouchi M., Hayashino T., Iye M., Motohara K., Murayama T., Nagao T., Ohta K., Okamura S., Sasaki T., Shioya Y., Taniguchi Y.)"
VizieR,J/PASJ/58/931/Xray,"XMM observations of the fields of A194  and A1060 ( Hudaverdi M., Kunieda H., Tanaka T., Haba Y., Furuzawa A., Tawara Y., Ercan E.N.)"
VizieR,J/PASJ/60/161/table1,"Sample of 50 blazars and the relevant data ( Yi T., Xie G.)"
VizieR,J/PASJ/61/177/results,"Results of observations at 15{mu}m ( Burgarella D., Buat V., Takeuchi T.T., Wada T., Pearson C.)"
VizieR,J/PASJ/63/S363/table2,"Properties of the MODS ( Konishi M., Akiyama M., Kajisawa M., Ichikawa T., Suzuki R., Tokoku C., Uchimoto Y.K., Yoshikawa T., Tanaka I., Onodera M., Ouchi M., Omata K., Nishimura T., Yamada T.)"
VizieR,J/PASJ/63/S379/modsdeep,"MODS catalog, mosaic K deep, 18/11/2010 ( Kajisawa M., Ichikawa T., Tanaka I., Yamada T., Akiyama M., Suzuki R., Tokoku C., Uchimoto Y.K., Konishi M., Yoshikawa T., Nishimura T., Omata K., Ouchi M., Iwata I., Hamana T., Onodera M.)"
VizieR,J/PASJ/63/S379/modswide,"MODS catalog, mosaic K wide, 18/11/2010 ( Kajisawa M., Ichikawa T., Tanaka I., Yamada T., Akiyama M., Suzuki R., Tokoku C., Uchimoto Y.K., Konishi M., Yoshikawa T., Nishimura T., Omata K., Ouchi M., Iwata I., Hamana T., Onodera M.)"
VizieR,J/PASJ/63/S677/table1,"Cataloged sources in the MAXI/GSC survey ( Hiroi K., Ueda Y., Isobe N., et al.)"
VizieR,J/PASJ/65/103/pah3,"Basic properties of the galaxies with a significant (table1) or non-significant (table2) detection of the PAH 3.3{mu}m emission feature ( Yamada R., Oyabu S., Kaneda H., Yamagishi M., Ishihara D., Kim J.H., Im M.)"
VizieR,J/PASJ/65/113/table7,"List of 348 galaxies ( Toba Y., Oyabu S., Matsuhara H., Malkan M.A., Ishihara D., Wada T., Ohyama Y., Takita S., Yamauchi C.)"
VizieR,J/PASJ/70/S10/table4,"Spectroscopically identified galaxies and AGNs in our dropout samples ( Ono Y., Ouchi M., Harikane Y., et al.)"
VizieR,J/PASJ/70/S20/table1,"CAMIRA HSC S16A Wide cluster catalog (w/o bright star mask) ( Oguri M., Lin Y.-T., Lin S.-C., et al.)"
VizieR,J/PASJ/70/S20/table2,"CAMIRA HSC S16A Wide cluster catalog (with bright star mask) ( Oguri M., Lin Y.-T., Lin S.-C., et al.)"
VizieR,J/PASJ/70/S20/table2n,"CAMIRA HSC S16A Wide cluster catalog (with new star mask 'Arcturus'), update of table2.dat ( Oguri M., Lin Y.-T., Lin S.-C., et al.)"
VizieR,J/PASJ/70/S20/table3,"CAMIRA HSC S16A Deep cluster catalog ( Oguri M., Lin Y.-T., Lin S.-C., et al.)"
VizieR,J/PASJ/70/S36/table2,"Results of SED fits ( Terashima Y., Suganuma M., Akiyama M., Greene J.E., Kawaguchi T., Iwasawa K., Nagao T., Noda H., Toba Y., Ueda Y., Yamashita T.)"
VizieR,J/PASJ/74/239/table1,"Radio sources of our sample ( Xiao H., Zhu J., Fu L., Zhang S., Fan J.)"
VizieR,J/PASP/117/773/table1,"Classifications of SN host galaxies ( van den Bergh S., Li W., Filippenko A.V.)"
VizieR,J/PASP/118/1077/table3,"*Metal-strong candidates from SDSS-DR3 ( Herbert-Fort S., Prochaska J.X., Dessauges-Zavadsky M., Ellison S.L., Howk J.C., Wolfe A.M., Prochter G.E.)"
VizieR,J/PASP/122/261/table1,"The Herschel Reference Sample ( Boselli A., Eales S., Cortese L., et al.)"
VizieR,J/PASP/125/2/catalog,"Overlapping galaxy pairs ( Keel W.C., Manning A.M., Holwerda B.W., Mezzoprete M., Lintott C.J., Schawinski K., Gay P., Masters K.L.)"
VizieR,J/PASP/131/A4002/table1,"Summary of CSP-II NIR Spectroscopy of SNe Ia ( Hsiao E.Y., Phillips M.M., Marion G.H., et al.)"
VizieR,J/PASP/132/K4102/table1,"Fermi Blazars ( Pei Z., Fan J., Yang J., Bastieri D.)"
VizieR,J/PASP/97/932/3cr,"The catalog ( Spinrad. H, Djorgovski S., Marr J., Aguilar L.)"
VizieR,J/PAZh/27/403/table1,"Photometric parameters for 98 galaxies in the Ursa Major supercluster ( Kopylova F.G., Kopylov A.I.)"
VizieR,J/PAZh/30/37/table1,"Main data on the supernovae and their parent galaxies ( Tsvetkov D.Yu., Pavlyuk N.N.)"
VizieR,J/PAZh/34/868/table,Clump red giants in Tycho-2 catalogue ( Gontcharov G.A.)
VizieR,J/PAZh/34/920/table1,"New probable optical identifications of HIPASS sources in the Local Supercluster ( Karachentsev I.D., Makarov D.I., Karachentseva V.E., Melnik O.V.)"
VizieR,J/PAZh/35/10/tables,"Parameters of the ""observed""  and ""intrinsic"" sample ( Badjin D.A., Beskin G.M., Greco G.)"
VizieR,J/PAZh/37/281/masers,"Basic data and residual space velocities of masers ( Stepanishechev A.S., Bobylev V.V.)"
VizieR,J/PAZh/44/383/bigs,"Main emission line parameters and cross-correlations of 83 Byurakan-IRAS Galaxies (BIGs) with SDSS spectra (tables 2 and 3) ( Mickaelian A.M., Harutyunyan G.S., Sarkissian A.)"
VizieR,J/other/A+ARV/15.289/table1,"High accuracy distances of local galaxies ( Tammann G.A., Sandage A., Reindl B.)"
VizieR,J/other/APh/26.282/tableb1,"Strongest IR sources in blazar catalog ( Achterberg A., Ackermann M., Adams J., et al.)"
VizieR,J/other/APh/26.282/tableb2,"ROSAT sources identified with strong radio blazars ( Achterberg A., Ackermann M., Adams J., et al.)"
VizieR,J/other/APh/26.282/tableb3,"HEAO-A sources identified with strong radio blazars ( Achterberg A., Ackermann M., Adams J., et al.)"
VizieR,J/other/APh/26.282/tableb4,"3EG sources identified with strong radio blazars ( Achterberg A., Ackermann M., Adams J., et al.)"
VizieR,J/other/APh/26.282/tableb6,"TeV blazars with {delta}>10{deg} ( Achterberg A., Ackermann M., Adams J., et al.)"
VizieR,J/other/APh/26.282/tableb7,"GPS and CSS sources fulfilling our selection rules (data compiled from previous catalogs in 1998) ( Achterberg A., Ackermann M., Adams J., et al.)"
VizieR,J/other/APh/26.282/tableb8,"FR-I radio galaxies ( Achterberg A., Ackermann M., Adams J., et al.)"
VizieR,J/other/APh/26.282/tableb9,"FR-II radio galaxies ( Achterberg A., Ackermann M., Adams J., et al.)"
VizieR,J/other/Ap/48.344/table1,"List of galaxies with a UV excess ( Kazarian M.A., Petrosian G.V.)"
VizieR,J/other/Ap/49.450/table1,"Catalog of peculiar velocities of the 2MFGC galaxies ( Karachentsev I.D., Kudrya Y.N., Karachentseva V.E., Mitronova S.N.)"
VizieR,J/other/Ap/52.369/table1,List of observed objects ( Erastova L.K.)
VizieR,J/other/Ap/52.40/fss,"Optical and near-infrared database of FSS galaxies ( Hakobyan A.A., Petrosian A.R., Mamon G.A., McLean B., Kunth D., Turatto M., Cappellaro E., Mannucci F., Allen R.J., Panagia N., Della Valle M.)"
VizieR,J/other/Ap/54.147/galaxies,"Fluxes, Luminosities and Star Formation Rates of the 230 IRAS-FSC galaxies ( Hovhannisyan A., Sargsyan L.A., Mickaelian A.M., Weedman D.W.)"
VizieR,J/other/Ap/62.147/table3,"Different parameters of our based on results of cross-matching with multiwavelength catalogs ( Paronyan G.M., Mickaelian A.M., Harutyunyan G.S., Abrahamyan H.V., Mikayelyan G.A., Gyulzadyan G.V.)"
VizieR,J/other/Ap/63.166/table4,"Different parameters of our based on results of cross-matching with multiwavelength catalogs ( Paronyan G.M., Mickaelian A.M., Abrahamyan H.V., Mikayelyan G.A.)"
VizieR,J/other/Ap/63.322/table3,"Detailed classification of the 96 galaxies studied here ( Abrahamyan H.V., Mickaelian A.M., Paronyan G.M., Mikayelyan G.A.)"
VizieR,J/other/ApSS/365.89/table1,"Spectral information for Gaia alert targets ( Huo Z., Dennefeld M., Liu X., Pursimo T., Zhang T.)"
VizieR,J/other/AstBu/64.123/table1,"Spectral indexes and redshifts for 2442 galaxies ( Khabibullina M.L., Verkhodanov O.V.)"
VizieR,J/other/AstBu/68.262/table,"Data for 467 GHz-Peaked Spectrum (GPS) candidates ( Mingaliev M.G., Sotnikova Yu.V., Mufakharov T.V., Erkenov A.K., Udovitskiy R.Yu.)"
VizieR,J/other/AstBu/70.264/table,"Data for 877 objects ( Mingaliev M.G., Sotnikova Yu.V., Mufakharov T.V., Erkenov A.K., Udovitskiy R.Yu.)"
VizieR,J/other/AstBu/71.270/table1,"The UGC isolated galaxy pair catalog ( Chamaraux P., Nottale L.)"
VizieR,J/other/AstBu/73.310/catalog,"The isolated galaxy pair catalog ( Nottale L., Chamaraux P.)"
VizieR,J/other/AstBu/74.348/table1,"Parameters of 164 objects ( Sotnikova Yu.V., Mufakharov T.V., Majorova E.K., Mingaliev M.G., Udovitskiy R.Yu., Bursov N.N., Semenova T.A.)"
VizieR,J/other/ChJAA/8.385/table1,"The 224 individual feature data of 123 superluminal sources ( Zhang Y.-W., Fan J.-H.)"
VizieR,J/other/Galax/9.99/table2,"Radio and Optical data for 181 Giant Radio Galaxies ( Andernach H., Jimenez Andrade E.F., Willis A.G.)"
VizieR,J/other/KNIT/28.3/gal5mcls,"Morphological catalog of galaxies ( Vavilova I.B., Khramtsov V., Dobrycheva D.V., Vasylenko M.Yu., Elyiv A.A., Melnyk O.V.)"
VizieR,J/other/MmSAI/80.833/table1,"Values of {Delta}({alpha})/{alpha} and corrections for possible intra-order distortions of the wavelength scale ( Murphy M.T., Webb J.K., Flambaum V.)"
VizieR,J/other/Nat/515.376/table1,"Relevant parameters of the blazars in this study ( Ghisellini G., Tavecchio F., Maraschi L., Celotti A., Sbarrato T.)"
VizieR,J/other/NewA/11.27/table1,"2MASS observations of BL Lac objects ( Chen P.S., Fu H.W., Gao Y.F.)"
VizieR,J/other/NewA/11.557/BLLac,"Combined table from original tables ( Chen P.S., Shan H.G., Gao Y.F.)"
VizieR,J/other/NewA/16.503/table1,2MASS observational data of 833 BL Lacs ( Mao L.S.)
VizieR,J/other/NewA/54.30/table1,"2MASS and WISE observations of SDSS selected NLS1s in this paper ( Chen P.S., Liu J.Y., Shan H.G.)"
VizieR,J/other/PABei/30.106/AGNs,"Optical identification of ROSAT AGN (tables 3--7 of paper) ( Sun Y.-C., Bai Y., He X.-T., Chen Y., Wu J.-H., Li Q.-K., Green R.F., Voges W.)"
VizieR,J/other/PASA/16.113/table3,"*Abell clusters in the Shapley region ( Drinkwater M.J., Proust D., Parker Q.A., Quintana H., Slezak E.)"
VizieR,J/other/PASA/30.4/delete,Objects to be deleted ( Flesch E.)
VizieR,J/other/PASA/30.4/duplic,Duplicated objects (table 4 of paper) ( Flesch E.)
VizieR,J/other/PASA/30.4/move,Astrometric moves (tables 5-8 of paper) ( Flesch E.)
VizieR,J/other/PASA/38.41/6dfgsgl,"6dFGS-GLEAM catalog ( Franzen T.M.O., Seymour N., Sadler E.M., et al.)"
VizieR,J/other/PASA/39.31/tablea1,"Catalogue of isolated field elliptical galaxies ( Ulgen E.K., Alis S., Benoist C., Yelkenci F.K., Cakir O., Fisek S., Karatas Y.)"
VizieR,J/other/PASA/39.46/table2,"Redshift, peculiar velocity and auxiliary information for 2285 SNe Ia and host galaxies ( Carr A., Davis T.M., Scolnic D., Said K., Brout D., Peterson E.R., Kessler R.)"
VizieR,J/other/PASAu/6.471/table1,"Radial velocities and column densities for neutral hydrogen ( McGee R.X., Newton L.M.)"
VizieR,J/other/PASAu/6.471/table2,"Gaussian components of H-line profiles of nine sets of five closely spaced positions ( McGee R.X., Newton L.M.)"
VizieR,J/other/RAA/10.1/table2,"Catalog of spectroscopically confirmed member galaxies in A98 ( Zhang L., Yuan Q.-R., Zhou X., Jiang Z.-J., Yang Y.-B., Ma J., Wu J.-H., Wu Z.-Y.)"
VizieR,J/other/RAA/11.245/table5,"Properties of the galaxies in the field of RX J0054.0-2823 ( Giraud E., Gu Q.-S., Melnick J., Quintana H., Selman F., Toledo I., Zelaya P.)"
VizieR,J/other/RAA/12.1381/table2,"Catalog of 238 spectroscopically confirmed member galaxies in A119 ( Tian J.-T., Yuan Q.-R., Zhou X., Jiang Z.-J., Ma J., Wu J.-H., Wu Z.-Y., Fan Z., Zhang T.-M., Zou H.)"
VizieR,J/other/RAA/13.259/table1,"The {gamma}-ray Doppler Factor for Fermi Blazars ( Fan J.-H., Yang J.-H., Liu Y., Zhang J.-Y.)"
VizieR,J/other/RAA/14.1135/table1,"The Fermi blazar sample ( Fan J.-H., Bastieri D., Yang J.-H., Liu Y., Hua T.-X., Yuan Y.-H., Wu D.-X.)"
VizieR,J/other/RAA/14.942/table1,"A compiled catalog of Faraday rotation measures of point sources ( Xu J., Han J.-L.)"
VizieR,J/other/RAA/15.1182/dr1mcat,"Spectroscopic M dwarf catalog from LAMOST DR1 ( Guo Y.-X., Yi Z.-P., Luo A.-L., Wang Y.-F., Bai Y., Yang H.-F., Song Y.-H., Chen J.-J., Chen X.-Y., Zuo F., Du B., Zhang J.-N., Li Y.-B., Kong X., Wang M.-X., Wu Y., Wu K.-F., Zhao Y.-H., Zhang Y., Hou Y.-H., Wang Y.-F., Yang M.)"
VizieR,J/other/RAA/15.1424/tablea1,"Catalog of LIRGs ( Lam M.I., Wu H., Yang M., Zhu Y.-N., Shi J.-R., Zhang H.-T., Luo A.-L., Shen S.-Y., Zhang Y., Hou Y.-H., Li G.-W., Zhao Y.-H.)"
VizieR,J/other/RAA/16.C7/table1,"The catalog of galaxy pairs identified from the LAMOST complementary galaxies and SDSS MGs samples ( Shen S.-Y., Argudo-fernandez M., Chen L., et al.)"
VizieR,J/other/RAA/17.41/table1,"The metal-poor galaxies in LAMOST survey ( Gao Y.-L., Lian J.-H., Kong X., Lin Z.-S., Hu N., Liu H.-Y., Wang E.-C., Cao Z.-H., Hou Y.-H., Wang Y.-F., Zhang Y.)"
VizieR,J/other/RAA/17.62/table1,"Candidates in LAMOST ( Li G.-W., Yanny B., Zhang H.-T., Bai Z.-R., Wu Y., Dong Y.-Q., Lei Y.-J., Yuan H.-L., Hou Y.-H., Wang Y.-F., Zhang Y.)"
VizieR,J/other/RAA/17.62/table2,"Candidates in SDSS ( Li G.-W., Yanny B., Zhang H.-T., Bai Z.-R., Wu Y., Dong Y.-Q., Lei Y.-J., Yuan H.-L., Hou Y.-H., Wang Y.-F., Zhang Y.)"
VizieR,J/other/RAA/17.62/table3,"Candidates in APOGEE ( Li G.-W., Yanny B., Zhang H.-T., Bai Z.-R., Wu Y., Dong Y.-Q., Lei Y.-J., Yuan H.-L., Hou Y.-H., Wang Y.-F., Zhang Y.)"
VizieR,J/other/RAA/18.56/table1,"Description of the Sample ( Kang S.-J., Wu Q., Zheng Y.-G., Yin Y., Song J.-L., Zou H., Feng J.-C., Dong A.-J., Wu Z.-Z., Zhang Z.-B., Wu L.-H.)"
VizieR,J/other/RAA/19.127/table1,"The sample ( Liu Y.-X., Xu H.-G., Zheng D.-C., Li W.-T., Zhu Z.-H., Ma Z.-X., Lian X.-L.)"
VizieR,J/other/RAA/19.29/kqcg,"Known QSOs catalog for Gaia mission catalog ( Liao S.-L., Qi Z.-x., Guo S.-f., Cao Z.-h.)"
VizieR,J/other/RAA/19.81/table1,"The blue-core galaxies ( Chen Y.-Y., Chen Y.-M., Gu Q.-S., Shi Y., Bing L.-J., Yu X.-L.)"
VizieR,J/other/RAA/21.306/tablea1,"Basic information for SN sample ( Zhang H.-X., Chen Y.-M., Shi Y., Bao M., Yu X.-L.)"
VizieR,J/other/RMxAA/35.187/table1,"General list of LINERS ( Carrillo R., Masegosa J., Dultzin-Hacyan D., Ordonez R.)"
VizieR,J/other/RMxAA/47.361/nelg,"Properties and results of isolated  Narrow-emission line galaxies ( Coziol R., Torres-Papaqui J.P., Plauchu-Frayn I., Islas-Islas J.M., Ortega-Minakata R.A., Neri-Larios D.M., Andernach H.)"
VizieR,J/other/RMxAA/48.9/table5,"MOJAVE/2cm AGN sample ( Torrealba J., Chavushyan V., Cruz-Gonzalez I., Arshakian T.G., Bertone E., Rosa-Gonzalez D.)"
VizieR,J/other/Sci/338.1445/tables1,"Properties of the blazar sample ( Nemmen R.S., Georganopoulos M., Guiriec S., Meyer E.T., Gehrels N., Sambruna R.M.)"
VizieR,J/other/Sci/338.1445/tables2,"Properties of the {gamma}-ray burst (GRB) sample ( Nemmen R.S., Georganopoulos M., Guiriec S., Meyer E.T., Gehrels N., Sambruna R.M.)"
VizieR,J/other/Sci/348.418/tables1,"Properties of 195 cEs and their host galaxies found in this study ( Chilingarian I., Zolotukhin I.)"
VizieR,J/other/Sci/373.789/tables1,"Summary data for the final AGN sample ( Burke C.J., Shen Y., Blaes O., Gammie C.F., Horne K., Jiang Y.-F., Liu X., McHardy I.M., Morgan C.W., Scaringi S., Yang Q.)"
VizieR,V/134/arxa,The atlas of Radio/X-ray associations ( Flesch E.)
VizieR,V/137D/XHIP,"XHIP catalog: astrometry, spectrography, space motions, exoplanets, photometry, and references ( Anderson E., Francis C.)"
VizieR,V/138/catalog,"X-ray and radio parameters of XMM-Newton source cross-matched radio sources from NVSS, MGPS2 and SUMSS ( Combi J.A., Albacete-Colombo J.F., Pellizza L., Lopez-Santiago J., Romero G.E., Marti J., Munoz-Arjonilla A.J., Sanchez-Ayaso E., Luque-Escamilla P.L., Sanchez-Sutil J.R.)"
VizieR,V/145/sky2kv5,"The SkyMap 2000 Version 5 Catalog ( Myers J.R., Sande C.B., Miller A.C., Warren Jr. W.H., Tracewell D.A.)"
VizieR,V/146/dr1,"LAMOST DR1 catalog (31/03/2016 version) ( Luo A.-L., Zhao Y.-H., Zhao G., et al.)"
VizieR,V/148/morx,The catalogue ( Flesch E.W.)
VizieR,V/148/morxsupp,The supplemental file ( Flesch E.W.)
VizieR,V/149/dr2,"LAMOST DR2 catalog (30/06/2016 version) ( Luo A.-L., Zhao Y.-H., Zhao G., et al.)"
VizieR,V/151/cdfs,"VANDELS CDFS field ( McLure R., Pentericci L., VANDELS Team)"
VizieR,V/151/uds,"VANDELS UDS field ( McLure R., Pentericci L., VANDELS Team)"
VizieR,V/153/dr4,"LAMOST DR4 catalog (09/08/2018 version) ( Luo A.-L., Zhao Y.-H., Zhao G., et al.)"
VizieR,V/156/dr7aslrs,"LAMOST LRS A Star Catalog ( Luo A.-L., Zhao Y.-H., Zhao G., et al.)"
VizieR,V/156/dr7lrs,"LAMOST LRS General Catalog ( Luo A.-L., Zhao Y.-H., Zhao G., et al.)"
VizieR,V/156/dr7mslrs,"LAMOST LRS M Star Catalog ( Luo A.-L., Zhao Y.-H., Zhao G., et al.)"
VizieR,V/156/dr7slrs,"LAMOST LRS A, F, G and K Star Catalog ( Luo A.-L., Zhao Y.-H., Zhao G., et al.)"
VizieR,V/164/dr5,"LAMOST DR5 catalog (04/07/2019 version) ( Luo A.-L., Zhao Y.-H., Zhao G., et al.)"
VizieR,V/17A/catalog,The list of Supergiants ( Egret D.)
VizieR,V/31A/catalog,"The catalogue ( Rubin V.C., Burley J., Kiasatpoor A., Klock B., Pease G., Rutscheidt E., Smith C.)"
VizieR,V/70A/catalog,"The Catalogue ( GLIESE W., JAHREISS H.)"
VizieR,V/80/table4,Table 4: HE candidates (Heckmann et al. 1956AN....283..109H) ( Prosser C.F.)
VizieR,V/80/table6,Table 6: Fresneau's suggested HE members ( Prosser C.F.)
VizieR,VII/103/catalog,Data of Galactic Globular Clusters ( Monella R.)
VizieR,VII/115/esolv1,"*The ESO-LV catalog (most important parameters) ( Lauberts A., Valentijn E.A.)"
VizieR,VII/141/spectra,List of spectra (55 galaxies + night sky) ( Kennicutt Jr. R.C.)
VizieR,VII/143/catalog,"The catalogue ( Crampton D., Schade D., Cowley A.P.: 1985)"
VizieR,VII/147/data,"The Catalog of Northern Bright Galaxies ( Kodaira K., Okamura S., Ichikawa S., Hamabe M., Watanabe M.)"
VizieR,VII/157/12micron,"The catalogue ( RUSH B., MALKAN M., SPINOGLIO L.: 1993)"
VizieR,VII/158/table1,"The catalogue ( Hewitt A., Burbidge G.)"
VizieR,VII/172/table7,"The FBS Catalogue of Markarian galaxies ( Markarian B.E., Lipovetsky V.A., Stepanian J.A., Erastova L.K., Shapovalova A.I.)"
VizieR,VII/173/table1,"General list of objects ( Lipovetsky V.A., Neizvestny S.I., Neizvestnaya O.M.)"
VizieR,VII/177/table1,"Redshifts and velocity distribution for Abell clusters ( Struble M.F., Rood H.J.)"
VizieR,VII/181/table3,"Catalog for Seyfert 1 and 1.5 galaxies ( Della Ceca R., Palumbo G.G.C., Persic M., Boldt E.A., de Zotti G., Marshall E.E.)"
VizieR,VII/181/table4,"Catalog for Seyfert 2 galaxies ( Della Ceca R., Palumbo G.G.C., Persic M., Boldt E.A., de Zotti G., Marshall E.E.)"
VizieR,VII/181/table5,"Catalog for BL Lacertae objects ( Della Ceca R., Palumbo G.G.C., Persic M., Boldt E.A., de Zotti G., Marshall E.E.)"
VizieR,VII/182/table4,"Known non-UV-excess QSOs in the SGP (paper I) ( Warren S.J., Hewett P.C., Irwin M.J., Osmer P.S.)"
VizieR,VII/182/table5,"previously-known high-z QSOs in SGP (paper II) ( Warren S.J., Hewett P.C., Irwin M.J., Osmer P.S.)"
VizieR,VII/182/tables,"High-z QSOs in SGP and F401 (paper II, tables 1-4) ( Warren S.J., Hewett P.C., Irwin M.J., Osmer P.S.)"
VizieR,VII/186/catalog,Positions and radial velocities ( CAMERON R.A.)
VizieR,VII/188/table2,"Confirmed, probable or possible BL Lac objects ( Veron-Cetty M.P., Veron P.)"
VizieR,VII/188/table3,"Active galaxies (fainter than -23) ( Veron-Cetty M.P., Veron P.)"
VizieR,VII/193/zbig,"The list with Large z ( Huchra J.P., Geller M.J., Clemens C.M., Tokarz S.P., Michel A.)"
VizieR,VII/200/table3,"Redshifts, magnitudes and colors for observed galaxies (main table) ( Willmer C.N.A., Koo D.C., Ellman N., Kurtz M.J., Szalay A.S.)"
VizieR,VII/200/table5,"Redshifts of objects not in the main catalog ( Willmer C.N.A., Koo D.C., Ellman N., Kurtz M.J., Szalay A.S.)"
VizieR,VII/203/catalog,"Redshift catalog (Table 3) ( Shectman S.A., Landy S.D., Oemler A., Tucker D.L., Lin H., Kirshner R.P., Schechter P.L.)"
VizieR,VII/207/table2,"Confirmed, probable or possible BL Lac objects ( Veron-Cetty M.P., Veron P.)"
VizieR,VII/207/table3,"Active galaxies (fainter than -23) ( Veron-Cetty M.P., Veron P.)"
VizieR,VII/223/2qz10k,"List of object properties including position, identification and redshift ( Croom S.M., Smith R.J., Boyle B.J., Shanks T., Loaring N.S., Miller L., Lewis I.J.)"
VizieR,VII/224/table2,"Confirmed, probable or possible BL Lac objects ( Veron-Cetty M.P., Veron P.)"
VizieR,VII/224/table3,"Active galaxies (fainter than -23) ( Veron-Cetty M.P., Veron P.)"
VizieR,VII/226/2df_100k,"2dF 100k release ( Colless M., Dalton G., Maddox S., et al.)"
VizieR,VII/231/catalog,Catalog of bright diffuse Galactic nebulae ( Cederblad S.)
VizieR,VII/235/table2,"Confirmed, probable or possible BL Lac objects ( Veron-Cetty M.P., Veron P.)"
VizieR,VII/235/table3,"Active galaxies (fainter than -23) ( Veron-Cetty M.P., Veron P.)"
